,campaign,batch,hourly_timestamp,tbl_speed,fom,main_comp,tbl_fill,SREL,pre_comp,produced,waste,cyl_main,stiffness,ejection
27,4,27,2018-11-23 03:20:00,0.6591497680072547,0.9282603978923345,5.461666666666667,5.351,3.65,0.0,-0.8980403843507652,0.6105013875754215,1.72,4.35,1.2134586357551729
28,4,27,2018-11-23 03:30:00,0.6591497680072547,0.9282603978923345,5.461666666666667,5.355,3.701666666666666,0.0,-0.6905009837030333,0.6128719936328401,1.72,4.216666666666667,1.1826646329748143
29,4,27,2018-11-23 03:40:00,0.6591497680072547,0.9282603978923345,5.468333333333334,5.357333333333333,3.715,0.0,-0.4831670676103982,0.6176132057476779,1.72,4.116666666666666,1.190305250206031
30,4,27,2018-11-23 03:50:00,0.6591497680072547,0.9282603978923345,5.456666666666667,5.362666666666667,3.715,0.0,-0.27624412062795634,0.6214831694824386,1.72,4.533333333333333,1.1759501511655632
31,4,27,2018-11-23 04:00:00,0.6591497680072547,0.9282603978923345,5.45,5.361000000000001,3.72,0.0,-0.06891020453532104,0.631097294048637,1.72,4.35,1.1463138176626624
32,4,27,2018-11-23 04:10:00,0.6591497680072547,0.9282603978923345,5.465,5.362666666666667,3.75,0.0,0.13883468066750743,0.6350584349394524,1.72,4.383333333333334,1.1391362681424282
33,4,27,2018-11-23 04:20:00,0.6591497680072547,0.9282603978923345,5.46,5.359666666666668,3.621666666666667,0.0,0.3461685967601427,0.6405695874831956,1.72,4.283333333333333,1.1565013073042845
34,4,27,2018-11-23 04:30:00,0.6591497680072547,0.9282603978923345,5.451666666666667,5.359333333333334,3.7116666666666656,0.0,0.5532970282976809,0.6443382432667841,1.72,4.266666666666667,1.1472399530846278
35,4,27,2018-11-23 04:40:00,0.6591497680072547,0.9282603978923345,5.463333333333334,5.359333333333334,3.7083333333333335,0.0,0.760836428945413,0.6494644255960748,1.72,4.4,1.121076627414098
36,4,27,2018-11-23 04:50:00,0.6591497680072547,0.9282603978923345,5.448333333333334,5.353,3.7216666666666662,0.0,0.9681703450380482,0.658896195850164,1.72,4.5,1.114362145604847
37,4,27,2018-11-23 05:00:00,0.6591497680072547,0.9282603978923345,5.46,5.361000000000001,3.775,0.0,1.1750932920204895,0.6653191199544527,1.72,4.45,1.131032583200229
38,4,27,2018-11-23 05:10:00,0.6591497680072547,0.9282603978923345,5.47,5.36,3.775,0.0,1.3824272081131246,0.6704655638739774,1.72,4.2,1.1458507499516795
39,4,27,2018-11-23 05:20:00,0.16722653203806742,0.5068282010130971,5.441666666666666,5.443333333333333,4.165,0.0,1.5862678867691156,0.6740214729601058,1.72,4.25,1.1303379816337547
